X_1,X_2,y_target,Tanggal
0.31002671841971735,0.29226760956542197,0.3360937936167784,2023-04-14
0.29226760956542197,0.3360937936167784,0.2948995733028096,2023-04-17
0.3360937936167784,0.2948995733028096,0.34040064336886905,2023-04-18
0.2948995733028096,0.34040064336886905,0.45782876284405466,2023-04-26
0.34040064336886905,0.45782876284405466,0.5047920349864401,2023-04-27
0.45782876284405466,0.5047920349864401,0.4652328224487282,2023-04-28
0.5047920349864401,0.4652328224487282,0.39555224713868414,2023-05-02
0.4652328224487282,0.39555224713868414,0.3283175371199505,2023-05-03
0.39555224713868414,0.3283175371199505,0.3699371253106686,2023-05-04
0.3283175371199505,0.3699371253106686,0.29496603703355195,2023-05-05
0.3699371253106686,0.29496603703355195,0.27103909396638687,2023-05-08
0.29496603703355195,0.27103909396638687,0.28479708623000605,2023-05-09
0.27103909396638687,0.28479708623000605,0.3272275319357788,2023-05-10
0.28479708623000605,0.3272275319357788,0.2528413244891924,2023-05-11
0.3272275319357788,0.2528413244891924,0.18879687354608143,2023-05-12
0.2528413244891924,0.18879687354608143,0.19408738651315402,2023-05-15
0.18879687354608143,0.19408738651315402,0.14732350556299562,2023-05-16
0.19408738651315402,0.14732350556299562,0.129444761993363,2023-05-17
0.14732350556299562,0.129444761993363,0.17922609631921566,2023-05-19
0.129444761993363,0.17922609631921566,0.21789469486498303,2023-05-22
0.17922609631921566,0.21789469486498303,0.22723949540732669,2023-05-23
0.21789469486498303,0.22723949540732669,0.23936247989469017,2023-05-24
0.22723949540732669,0.23936247989469017,0.18410453415568653,2023-05-25
0.23936247989469017,0.18410453415568653,0.16120113254195081,2023-05-26
0.18410453415568653,0.16120113254195081,0.15335841231438052,2023-05-29
0.16120113254195081,0.15335841231438052,0.09396642252321714,2023-05-30
0.15335841231438052,0.09396642252321714,0.08976591474031503,2023-05-31
0.09396642252321714,0.08976591474031503,0.09000518417098587,2023-06-05
0.08976591474031503,0.09000518417098587,0.07070411676347337,2023-06-06
0.09000518417098587,0.07070411676347337,0.07180741469379254,2023-06-07
0.07070411676347337,0.07180741469379254,0.1337250262531562,2023-06-08
0.07180741469379254,0.1337250262531562,0.17053264033814575,2023-06-09
0.1337250262531562,0.17053264033814575,0.20821757566892996,2023-06-12
0.17053264033814575,0.20821757566892996,0.2037512129630596,2023-06-13
0.20821757566892996,0.2037512129630596,0.17810950564274777,2023-06-14
0.2037512129630596,0.17810950564274777,0.1968123994735814,2023-06-15
0.17810950564274777,0.1968123994735814,0.17655425434338196,2023-06-16
0.1968123994735814,0.17655425434338196,0.15995161440399938,2023-06-19
0.17655425434338196,0.15995161440399938,0.12592218426403085,2023-06-20
0.15995161440399938,0.12592218426403085,0.18197769477193926,2023-06-21
0.12592218426403085,0.18197769477193926,0.11502213242232256,2023-06-22
0.18197769477193926,0.11502213242232256,0.09836632149834515,2023-06-23
0.11502213242232256,0.09836632149834515,0.13151843039251782,2023-06-26
0.09836632149834515,0.13151843039251782,0.1278097542171073,2023-06-27
0.13151843039251782,0.1278097542171073,0.17412168179822027,2023-07-03
0.1278097542171073,0.17412168179822027,0.15422244081402767,2023-07-04
0.17412168179822027,0.15422244081402767,0.20371133472461345,2023-07-05
0.15422244081402767,0.20371133472461345,0.2546890162038239,2023-07-06
0.20371133472461345,0.2546890162038239,0.20036156269521097,2023-07-07
0.2546890162038239,0.20036156269521097,0.21974238657961453,2023-07-10
0.20036156269521097,0.21974238657961453,0.3073149982054387,2023-07-11
0.21974238657961453,0.3073149982054387,0.3223225086070105,2023-07-12
0.3073149982054387,0.3223225086070105,0.3249810578366955,2023-07-13
0.3223225086070105,0.3249810578366955,0.403886798973746,2023-07-14
0.3249810578366955,0.403886798973746,0.40065666165967956,2023-07-17
0.403886798973746,0.40065666165967956,0.35155325738739684,2023-07-18
0.40065666165967956,0.35155325738739684,0.3967353015458932,2023-07-20
0.35155325738739684,0.3967353015458932,0.41881455289842795,2023-07-21
0.3967353015458932,0.41881455289842795,0.4435390607344977,2023-07-24
0.41881455289842795,0.4435390607344977,0.4678780789322645,2023-07-25
0.4435390607344977,0.4678780789322645,0.5085140039079994,2023-07-26
0.4678780789322645,0.5085140039079994,0.4398968482898296,2023-07-27
0.5085140039079994,0.4398968482898296,0.44464235866481694,2023-07-28
0.4398968482898296,0.44464235866481694,0.48602267742486416,2023-07-31
0.44464235866481694,0.48602267742486416,0.42639141820302995,2023-08-01
0.48602267742486416,0.42639141820302995,0.3838679232742186,2023-08-02
0.42639141820302995,0.3838679232742186,0.44178441824290604,2023-08-03
0.3838679232742186,0.44178441824290604,0.3816480346674315,2023-08-04
0.44178441824290604,0.3816480346674315,0.4262186125031003,2023-08-07
0.3816480346674315,0.4262186125031003,0.4028765502664666,2023-08-08
0.4262186125031003,0.4028765502664666,0.4112509803399734,2023-08-09
0.4028765502664666,0.4112509803399734,0.4354039000916618,2023-08-10
0.4112509803399734,0.4354039000916618,0.41772454771425627,2023-08-11
0.4354039000916618,0.41772454771425627,0.45785534833635205,2023-08-14
0.41772454771425627,0.45785534833635205,0.464408672187526,2023-08-15
0.45785534833635205,0.464408672187526,0.44505443379541865,2023-08-16
0.464408672187526,0.44505443379541865,0.39104600619436763,2023-08-18
0.44505443379541865,0.39104600619436763,0.3991811668372036,2023-08-21
0.39104600619436763,0.3991811668372036,0.4662031929175626,2023-08-22
0.3991811668372036,0.4662031929175626,0.4727963950071815,2023-08-23
0.4662031929175626,0.4727963950071815,0.44352576798835025,2023-08-24
0.4727963950071815,0.44352576798835025,0.4382751332597214,2023-08-25
0.44352576798835025,0.4382751332597214,0.4732217628839307,2023-08-28
0.4382751332597214,0.4732217628839307,0.5212085764797455,2023-08-29
0.4732217628839307,0.5212085764797455,0.5329460713288047,2023-08-30
0.5212085764797455,0.5329460713288047,0.5151337914899157,2023-08-31
0.5329460713288047,0.5151337914899157,0.5475547993459235,2023-09-01
0.5151337914899157,0.5475547993459235,0.5729439444894158,2023-09-04
0.5475547993459235,0.5729439444894158,0.5662444004306096,2023-09-05
0.5729439444894158,0.5662444004306096,0.5718805247975416,2023-09-06
0.5662444004306096,0.5718805247975416,0.5171941671429218,2023-09-07
0.5718805247975416,0.5171941671429218,0.4772760504592006,2023-09-08
0.5171941671429218,0.4772760504592006,0.5285993433382704,2023-09-11
0.4772760504592006,0.5285993433382704,0.4894920841696039,2023-09-12
0.5285993433382704,0.4894920841696039,0.49149928883801514,2023-09-13
0.4894920841696039,0.49149928883801514,0.5232024884020093,2023-09-14
0.49149928883801514,0.5232024884020093,0.5543872708662144,2023-09-15
0.5232024884020093,0.5543872708662144,0.4922968536069211,2023-09-18
