X_1,X_2,y_target,Tanggal
0.1147790405495623,0.14942714216554698,0.11130961986213304,2022-01-05
0.14942714216554698,0.11130961986213304,0.10099356831645567,2022-01-06
0.11130961986213304,0.10099356831645567,0.15628529933837154,2022-01-07
0.10099356831645567,0.15628529933837154,0.14452845847067217,2022-01-10
0.15628529933837154,0.14452845847067217,0.09479241107447282,2022-01-11
0.14452845847067217,0.09479241107447282,0.09374351644804096,2022-01-12
0.09479241107447282,0.09374351644804096,0.10676825191911908,2022-01-13
0.09374351644804096,0.10676825191911908,0.14715645819404,2022-01-14
0.10676825191911908,0.14715645819404,0.09142672721822932,2022-01-17
0.14715645819404,0.09142672721822932,0.055706678346659926,2022-01-18
0.09142672721822932,0.055706678346659926,0.03025657576246219,2022-01-19
0.055706678346659926,0.03025657576246219,0.07047188731874089,2022-01-20
0.03025657576246219,0.07047188731874089,0.18515871735169281,2022-01-21
0.07047188731874089,0.18515871735169281,0.10309135756931938,2022-01-24
0.18515871735169281,0.10309135756931938,0.0028124207565875486,2022-01-25
0.10309135756931938,0.0028124207565875486,0.04044583784780201,2022-01-26
0.0028124207565875486,0.04044583784780201,0.052364047119568234,2022-01-27
0.04044583784780201,0.052364047119568234,0.09195693768873346,2022-01-28
0.052364047119568234,0.09195693768873346,0.07540514995734396,2022-01-31
0.09195693768873346,0.07540514995734396,0.1635814564650909,2022-02-02
0.07540514995734396,0.1635814564650909,0.1361488277737927,2022-02-03
0.1635814564650909,0.1361488277737927,0.1909449272689337,2022-02-04
0.1361488277737927,0.1909449272689337,0.2757209709767079,2022-02-07
0.1909449272689337,0.2757209709767079,0.25794739390024535,2022-02-08
0.2757209709767079,0.25794739390024535,0.30991954632422236,2022-02-09
0.25794739390024535,0.30991954632422236,0.29727517923415797,2022-02-10
0.30991954632422236,0.29727517923415797,0.2880195486294878,2022-02-11
0.29727517923415797,0.2880195486294878,0.19451808478754765,2022-02-14
0.2880195486294878,0.19451808478754765,0.2786717075082094,2022-02-15
0.19451808478754765,0.2786717075082094,0.32788907074848106,2022-02-16
0.2786717075082094,0.32788907074848106,0.3105073883676076,2022-02-17
0.32788907074848106,0.3105073883676076,0.3770142234721433,2022-02-18
0.3105073883676076,0.3770142234721433,0.3887019064523862,2022-02-21
0.3770142234721433,0.3887019064523862,0.34147859563379257,2022-02-22
0.3887019064523862,0.34147859563379257,0.40841190437764774,2022-02-23
0.34147859563379257,0.40841190437764774,0.2905668641508228,2022-02-24
0.40841190437764774,0.2905668641508228,0.3716544871942219,2022-02-25
0.2905668641508228,0.3716544871942219,0.41000253578915913,2022-03-01
0.3716544871942219,0.41000253578915913,0.3488669632771213,2022-03-02
0.41000253578915913,0.3488669632771213,0.41794416653214483,2022-03-04
0.3488669632771213,0.41794416653214483,0.3496392263537252,2022-03-07
