X_1,X_2,y_target,Tanggal
0.13719951413799986,0.17965594192251905,0.13294822180162547,2022-01-05
0.17965594192251905,0.13294822180162547,0.12030733595094532,2022-01-06
0.13294822180162547,0.12030733595094532,0.18805965933163032,2022-01-07
0.12030733595094532,0.18805965933163032,0.1736532866302965,2022-01-10
0.18805965933163032,0.1736532866302965,0.1127086805457317,2022-01-11
0.1736532866302965,0.1127086805457317,0.11142340611845603,2022-01-12
0.1127086805457317,0.11142340611845603,0.12738340724836433,2022-01-13
0.11142340611845603,0.12738340724836433,0.17687353464588845,2022-01-14
0.12738340724836433,0.17687353464588845,0.10858450326260459,2022-01-17
0.17687353464588845,0.10858450326260459,0.06481455326119866,2022-01-18
0.10858450326260459,0.06481455326119866,0.033628993531250734,2022-01-19
0.06481455326119866,0.033628993531250734,0.08290726250669693,2022-01-20
0.033628993531250734,0.08290726250669693,0.2234400158187305,2022-01-21
0.08290726250669693,0.2234400158187305,0.12287788480549669,2022-01-24
0.2234400158187305,0.12287788480549669,0.0,2022-01-25
0.12287788480549669,0.0,0.046114516539073815,2022-01-26
0.0,0.046114516539073815,0.06071862376768133,2022-01-27
0.046114516539073815,0.06071862376768133,0.10923420242364519,2022-01-28
0.06071862376768133,0.10923420242364519,0.0889522894833348,2022-01-31
0.10923420242364519,0.0889522894833348,0.19700008474334052,2022-02-02
0.0889522894833348,0.19700008474334052,0.16338521510689533,2022-02-03
0.19700008474334052,0.16338521510689533,0.23053021101095633,2022-02-04
0.16338521510689533,0.23053021101095633,0.3344114573034183,2022-02-07
0.23053021101095633,0.3344114573034183,0.3126324115137556,2022-02-08
0.3344114573034183,0.3126324115137556,0.3763170531905343,2022-02-09
0.3126324115137556,0.3763170531905343,0.3608231405891985,2022-02-10
0.3763170531905343,0.3608231405891985,0.3494816530605983,2022-02-11
0.3608231405891985,0.3494816530605983,0.2349086184005767,2022-02-14
0.3494816530605983,0.2349086184005767,0.3380271743735576,2022-02-15
0.2349086184005767,0.3380271743735576,0.39833620519188734,2022-02-16
0.3380271743735576,0.39833620519188734,0.3770373718256014,2022-02-17
0.39833620519188734,0.3770373718256014,0.45853224485177535,2022-02-18
0.3770373718256014,0.45853224485177535,0.47285387418427854,2022-02-21
0.45853224485177535,0.47285387418427854,0.4149882771672529,2022-02-22
0.47285387418427854,0.4149882771672529,0.49700573430122147,2022-02-23
0.4149882771672529,0.49700573430122147,0.3526030338125541,2022-02-24
0.49700573430122147,0.3526030338125541,0.45196463376734414,2022-02-25
0.3526030338125541,0.45196463376734414,0.498954831784342,2022-03-01
0.45196463376734414,0.498954831784342,0.4240416937374048,2022-03-02
0.498954831784342,0.4240416937374048,0.5086861953051456,2022-03-04
0.4240416937374048,0.5086861953051456,0.4249879946893553,2022-03-07
0.5086861953051456,0.4249879946893553,0.34746193610345133,2022-03-08
0.4249879946893553,0.34746193610345133,0.41844863139453387,2022-03-09
0.34746193610345133,0.41844863139453387,0.5025846727492869,2022-03-10
0.41844863139453387,0.5025846727492869,0.5005932035817497,2022-03-11
0.5025846727492869,0.5005932035817497,0.5423999322052283,2022-03-14
0.5005932035817497,0.5423999322052283,0.49436456597264244,2022-03-15
0.5423999322052283,0.49436456597264244,0.5991779893222506,2022-03-16
0.49436456597264244,0.5991779893222506,0.5596028360779982,2022-03-17
