Tanggal,Close_Asli,Close_Normalisasi
2022-01-03,6665.31,0.13719951413799986
2022-01-04,6695.37,0.17965594192251905
2022-01-05,6662.3,0.13294822180162547
2022-01-06,6653.35,0.12030733595094532
2022-01-07,6701.32,0.18805965933163032
2022-01-10,6691.12,0.1736532866302965
2022-01-11,6647.97,0.1127086805457317
2022-01-12,6647.06,0.11142340611845603
2022-01-13,6658.36,0.12738340724836433
2022-01-14,6693.4,0.17687353464588845
2022-01-17,6645.05,0.10858450326260459
2022-01-18,6614.06,0.06481455326119866
2022-01-19,6591.98,0.033628993531250734
2022-01-20,6626.87,0.08290726250669693
2022-01-21,6726.37,0.2234400158187305
2022-01-24,6655.17,0.12287788480549669
2022-01-25,6568.17,0.0
2022-01-26,6600.82,0.046114516539073815
2022-01-27,6611.16,0.06071862376768133
2022-01-28,6645.51,0.10923420242364519
2022-01-31,6631.15,0.0889522894833348
2022-02-02,6707.65,0.19700008474334052
2022-02-03,6683.85,0.16338521510689533
2022-02-04,6731.39,0.23053021101095633
2022-02-07,6804.94,0.3344114573034183
2022-02-08,6789.52,0.3126324115137556
2022-02-09,6834.61,0.3763170531905343
2022-02-10,6823.64,0.3608231405891985
2022-02-11,6815.61,0.3494816530605983
2022-02-14,6734.49,0.2349086184005767
2022-02-15,6807.5,0.3380271743735576
2022-02-16,6850.2,0.39833620519188734
2022-02-17,6835.12,0.3770373718256014
2022-02-18,6892.82,0.45853224485177535
2022-02-21,6902.96,0.47285387418427854
2022-02-22,6861.99,0.4149882771672529
2022-02-23,6920.06,0.49700573430122147
2022-02-24,6817.82,0.3526030338125541
2022-02-25,6888.17,0.45196463376734414
2022-03-01,6921.44,0.498954831784342
2022-03-02,6868.4,0.4240416937374048
2022-03-04,6928.33,0.5086861953051456
2022-03-07,6869.07,0.4249879946893553
2022-03-08,6814.18,0.34746193610345133
2022-03-09,6864.44,0.41844863139453387
2022-03-10,6924.01,0.5025846727492869
2022-03-11,6922.6,0.5005932035817497
2022-03-14,6952.2,0.5423999322052283
2022-03-15,6918.19,0.49436456597264244
2022-03-16,6992.4,0.5991779893222506
2022-03-17,6964.38,0.5596028360779982
2022-03-18,6954.96,0.546298127171472
2022-03-21,6955.18,0.5466088528571874
2022-03-22,7000.82,0.611070308748254
2022-03-23,6996.12,0.6044320781897964
2022-03-24,7049.69,0.6800937826614104
2022-03-25,7002.53,0.6134854947599483
2022-03-28,7049.6,0.6799666676081645
2022-03-29,7011.69,0.6264229824015383
2022-03-30,7053.19,0.6850371458432407
2022-03-31,7071.44,0.7108132538627846
2022-04-01,7078.76,0.7211519448602135
2022-04-04,7116.22,0.7740600548006032
2022-04-05,7148.3,0.8193695093357793
2022-04-06,7104.22,0.7571113810343278
2022-04-07,7127.37,0.7898081975084337
2022-04-08,7210.83,0.9076862235528791
2022-04-11,7203.79,0.8977430016099976
2022-04-12,7214.78,0.9132651620009445
2022-04-13,7262.78,0.9810598570660461
2022-04-14,7235.53,0.9425722437217957
2022-04-18,7275.29,0.9987288494673886
2022-04-19,7199.23,0.8913025055788124
2022-04-20,7227.36,0.9310330216659232
2022-04-21,7276.19,0.9999999999998587
2022-04-22,7225.61,0.928561340075008
2022-04-25,7215.98,0.9149600293775718
2022-04-26,7232.15,0.937798367277628
2022-04-27,7196.76,0.8878139035619216
2022-04-28,7228.91,0.933222225360734
2022-05-09,6909.75,0.4824439987570293
2022-05-10,6819.79,0.35538544108918463
2022-05-11,6816.2,0.350314962854107
2022-05-12,6599.84,0.04473037484816194
2022-05-13,6597.99,0.04211745430919397
2022-05-17,6644.47,0.10776531736390138
2022-05-18,6793.41,0.318126606592989
2022-05-19,6823.33,0.3603852998502358
2022-05-20,6918.14,0.4942939464986173
2022-05-23,6840.77,0.3850173723905568
2022-05-24,6914.14,0.48864438857652553
2022-05-25,6883.5,0.44536877489330184
2022-05-27,7026.26,0.6470014971327586
2022-05-30,7037.56,0.6629614982626681
2022-05-31,7148.97,0.8203158102877298
2022-06-02,7148.72,0.8199627129175991
2022-06-03,7182.96,0.8683229287307046
2022-06-06,7096.58,0.746320725403132
2022-06-07,7141.04,0.8091155617071825
2022-06-08,7193.31,0.8829411598541177
2022-06-09,7182.83,0.8681393180982365
2022-06-10,7086.65,0.7322956978615387
2022-06-13,6995.44,0.6034716533430403
2022-06-14,7049.88,0.6803621366627105
2022-06-15,7007.05,0.6198694952119126
2022-06-16,7050.33,0.6809977119289455
2022-06-17,6936.97,0.5208892404168644
2022-06-20,6976.38,0.5765515098442736
2022-06-21,7044.07,0.6721561537808716
2022-06-22,6984.31,0.5877517584248211
2022-06-23,6998.27,0.6074687155729215
2022-06-24,7042.94,0.6705601536678805
2022-06-27,7016.06,0.6325951244314247
2022-06-28,6996.46,0.6049122906131744
2022-06-29,6942.35,0.528487895822078
2022-06-30,6911.58,0.4850286715063862
2022-07-01,6794.33,0.3194260049150703
2022-07-04,6639.17,0.10027965311712948
2022-07-05,6703.27,0.19081381881865112
2022-07-06,6646.41,0.11050535295611533
2022-07-07,6652.59,0.11923391994574759
2022-07-08,6740.22,0.24300161012397387
2022-07-11,6722.15,0.2174797322109233
2022-07-12,6718.29,0.21202790881610517
2022-07-13,6640.99,0.10285020197168084
2022-07-14,6690.09,0.17219852546535822
2022-07-15,6651.9,0.11825937120418602
2022-07-18,6659.25,0.12864043388603022
2022-07-19,6736.09,0.23716844156941394
2022-07-20,6874.74,0.4329962430439205
2022-07-21,6864.13,0.41801079065557245
2022-07-22,6886.96,0.4502556424959113
2022-07-25,6858.41,0.4099319228269808
2022-07-26,6871.54,0.4284765967062473
2022-07-27,6898.22,0.4661591480466
2022-07-28,6956.82,0.5489251716052441
2022-07-29,6951.12,0.5408745515662636
2022-08-01,6968.78,0.5658173497922987
2022-08-02,6988.16,0.5931894579248337
2022-08-03,7046.63,0.6757718708510109
2022-08-04,7057.35,0.6909126860822173
2022-08-05,7084.65,0.7294709189004929
2022-08-08,7086.85,0.7325781757576444
2022-08-09,7102.88,0.7552187791304269
2022-08-10,7086.24,0.7317166181745245
2022-08-11,7160.38,0.8364311742604965
2022-08-12,7129.28,0.7925058614162322
2022-08-15,7093.28,0.741659840117406
2022-08-16,7133.45,0.798395525550013
2022-08-18,7186.56,0.8734075308605878
2022-08-19,7172.43,0.8534504675007983
2022-08-22,7107.98,0.7624219654810932
2022-08-23,7163.27,0.8405129798592084
2022-08-24,7194.71,0.8849185051268493
2022-08-25,7174.21,0.8559645207761288
2022-08-26,7135.25,0.8009378266149546
2022-08-29,7132.04,0.7964040563824759
2022-08-30,7159.47,0.8351458998332209
