Tanggal,Close_Asli,Close_Normalisasi
2023-04-12,6798.96,0.31002671841971735
2023-04-13,6785.6,0.29226760956542197
2023-04-14,6818.57,0.3360937936167784
2023-04-17,6787.58,0.2948995733028096
2023-04-18,6821.81,0.34040064336886905
2023-04-26,6910.15,0.45782876284405466
2023-04-27,6945.48,0.5047920349864401
2023-04-28,6915.72,0.4652328224487282
2023-05-02,6863.3,0.39555224713868414
2023-05-03,6812.72,0.3283175371199505
2023-05-04,6844.03,0.3699371253106686
2023-05-05,6787.63,0.29496603703355195
2023-05-08,6769.63,0.27103909396638687
2023-05-09,6779.98,0.28479708623000605
2023-05-10,6811.9,0.3272275319357788
2023-05-11,6755.94,0.2528413244891924
2023-05-12,6707.76,0.18879687354608143
2023-05-15,6711.74,0.19408738651315402
2023-05-16,6676.56,0.14732350556299562
2023-05-17,6663.11,0.129444761993363
2023-05-19,6700.56,0.17922609631921566
2023-05-22,6729.65,0.21789469486498303
2023-05-23,6736.68,0.22723949540732669
2023-05-24,6745.8,0.23936247989469017
2023-05-25,6704.23,0.18410453415568653
2023-05-26,6687.0,0.16120113254195081
2023-05-29,6681.1,0.15335841231438052
2023-05-30,6636.42,0.09396642252321714
2023-05-31,6633.26,0.08976591474031503
2023-06-05,6633.44,0.09000518417098587
2023-06-06,6618.92,0.07070411676347337
2023-06-07,6619.75,0.07180741469379254
2023-06-08,6666.33,0.1337250262531562
2023-06-09,6694.02,0.17053264033814575
2023-06-12,6722.37,0.20821757566892996
2023-06-13,6719.01,0.2037512129630596
2023-06-14,6699.72,0.17810950564274777
2023-06-15,6713.79,0.1968123994735814
2023-06-16,6698.55,0.17655425434338196
2023-06-19,6686.06,0.15995161440399938
2023-06-20,6660.46,0.12592218426403085
2023-06-21,6702.63,0.18197769477193926
2023-06-22,6652.26,0.11502213242232256
2023-06-23,6639.73,0.09836632149834515
2023-06-26,6664.67,0.13151843039251782
2023-06-27,6661.88,0.1278097542171073
2023-07-03,6696.72,0.17412168179822027
2023-07-04,6681.75,0.15422244081402767
2023-07-05,6718.98,0.20371133472461345
2023-07-06,6757.33,0.2546890162038239
2023-07-07,6716.46,0.20036156269521097
2023-07-10,6731.04,0.21974238657961453
2023-07-11,6796.92,0.3073149982054387
2023-07-12,6808.21,0.3223225086070105
2023-07-13,6810.21,0.3249810578366955
2023-07-14,6869.57,0.403886798973746
2023-07-17,6867.14,0.40065666165967956
2023-07-18,6830.2,0.35155325738739684
2023-07-20,6864.19,0.3967353015458932
2023-07-21,6880.8,0.41881455289842795
2023-07-24,6899.4,0.4435390607344977
2023-07-25,6917.71,0.4678780789322645
2023-07-26,6948.28,0.5085140039079994
2023-07-27,6896.66,0.4398968482898296
2023-07-28,6900.23,0.44464235866481694
2023-07-31,6931.36,0.48602267742486416
2023-08-01,6886.5,0.42639141820302995
2023-08-02,6854.51,0.3838679232742186
2023-08-03,6898.08,0.44178441824290604
2023-08-04,6852.84,0.3816480346674315
2023-08-07,6886.37,0.4262186125031003
2023-08-08,6868.81,0.4028765502664666
2023-08-09,6875.11,0.4112509803399734
2023-08-10,6893.28,0.4354039000916618
2023-08-11,6879.98,0.41772454771425627
2023-08-14,6910.17,0.45785534833635205
2023-08-15,6915.1,0.464408672187526
2023-08-16,6900.54,0.44505443379541865
2023-08-18,6859.91,0.39104600619436763
2023-08-21,6866.03,0.3991811668372036
2023-08-22,6916.45,0.4662031929175626
2023-08-23,6921.41,0.4727963950071815
2023-08-24,6899.39,0.44352576798835025
2023-08-25,6895.44,0.4382751332597214
2023-08-28,6921.73,0.4732217628839307
2023-08-29,6957.83,0.5212085764797455
2023-08-30,6966.66,0.5329460713288047
2023-08-31,6953.26,0.5151337914899157
2023-09-01,6977.65,0.5475547993459235
2023-09-04,6996.75,0.5729439444894158
2023-09-05,6991.71,0.5662444004306096
2023-09-06,6995.95,0.5718805247975416
2023-09-07,6954.81,0.5171941671429218
2023-09-08,6924.78,0.4772760504592006
2023-09-11,6963.39,0.5285993433382704
2023-09-12,6933.97,0.4894920841696039
2023-09-13,6935.48,0.49149928883801514
2023-09-14,6959.33,0.5232024884020093
2023-09-15,6982.79,0.5543872708662144
2023-09-18,6936.08,0.4922968536069211
2023-09-19,6980.32,0.5511039625675531
2023-09-20,7011.68,0.5927900144890147
2023-09-21,6991.47,0.5659253745230477
2023-09-22,7016.84,0.5996490715016018
2023-09-25,6998.38,0.5751106621116092
2023-09-26,6923.8,0.4759733613366555
2023-09-27,6937.83,0.49462308418289547
2023-09-29,6939.89,0.4973613898894716
2023-10-02,6961.46,0.526033843331624
2023-10-03,6940.89,0.4986906645043141
2023-10-04,6886.58,0.42649776017221724
2023-10-05,6874.83,0.41087878344781786
2023-10-06,6888.52,0.4290765529250124
2023-10-09,6891.46,0.43298462029264884
2023-10-10,6922.19,0.4738332292067583
2023-10-11,6931.75,0.48654109452465316
2023-10-12,6935.15,0.4910606282151172
2023-10-13,6926.78,0.4799345996888856
2023-10-16,6896.29,0.439405016682338
2023-10-17,6939.62,0.4970024857434635
2023-10-18,6927.91,0.48143668000365775
2023-10-19,6846.43,0.3731273843862913
2023-10-20,6849.17,0.37676959683095945
2023-10-23,6741.96,0.23425806537369476
2023-10-24,6806.76,0.32039506041548915
2023-10-25,6834.39,0.3571229180235876
2023-10-26,6714.52,0.19778276994241703
2023-10-27,6758.79,0.256629757141494
2023-10-30,6735.89,0.22618936846160115
2023-10-31,6752.21,0.2478831301758304
2023-11-01,6642.42,0.10194207021227215
2023-11-02,6751.39,0.24679312499165995
2023-11-03,6788.85,0.2965877520636601
2023-11-06,6878.84,0.41620917465333657
2023-11-07,6843.79,0.36961809940310664
2023-11-08,6804.11,0.31687248268615575
2023-11-09,6838.23,0.3622273325445818
2023-11-10,6809.26,0.3237182469525954
2023-11-13,6838.31,0.3623336745137703
2023-11-14,6862.06,0.39390394661627975
2023-11-15,6958.21,0.5217137008333859
2023-11-16,6958.01,0.5214478459104176
2023-11-17,6977.67,0.5475813848382209
2023-11-20,6994.89,0.5704714937058092
2023-11-21,6961.79,0.5264725039545218
2023-11-22,6906.95,0.4535750840765589
2023-11-23,7004.34,0.5830331388160706
2023-11-24,7009.63,0.5900650015285874
2023-11-27,7013.41,0.5950896595726917
2023-11-28,7041.07,0.6318573954192351
2023-11-29,7036.09,0.6252376078373201
2023-11-30,7080.74,0.6845897193900372
2023-12-01,7059.91,0.656900929162868
2023-12-04,7093.6,0.7016841909369126
2023-12-05,7100.85,0.7113214318945208
2023-12-06,7087.4,0.6934426883248881
