Tanggal,Close_Asli,Close_Normalisasi
2024-08-09,7257.0,0.7967795477073238
2024-08-12,7297.63,0.8436109638303274
2024-08-13,7356.64,0.9116277461443426
2024-08-14,7436.04,1.0031466838791803
2024-08-15,7409.5,0.972555844994009
2024-08-16,7432.09,0.998593789621591
2024-08-19,7466.83,1.0386362064592263
2024-08-20,7533.98,1.1160354088382483
2024-08-21,7554.59,1.1397911431797478
2024-08-22,7488.68,1.0638212038081716
2024-08-23,7544.3,1.1279305654808627
2024-08-26,7606.19,1.1992669263928157
2024-08-27,7597.88,1.189688558980014
2024-08-28,7658.88,1.2599990778946881
2024-08-29,7627.6,1.2239447659004095
2024-08-30,7670.73,1.273657760667456
2024-09-02,7694.53,1.3010903893587553
2024-09-03,7616.52,1.2111736093500065
2024-09-04,7672.9,1.2761589709304864
2024-09-05,7681.04,1.285541390995494
2024-09-06,7721.85,1.332580280780869
2024-09-09,7702.74,1.3105534936257959
2024-09-10,7761.39,1.3781553286150692
2024-09-11,7760.96,1.3776596970882933
2024-09-12,7798.15,1.4205260609970916
2024-09-13,7812.13,1.4366398487745864
2024-09-17,7831.78,1.4592890569167718
2024-09-18,7829.13,1.4562345835540857
2024-09-19,7905.39,1.5441342585120046
2024-09-20,7743.0,1.356958436109481
2024-09-23,7775.73,1.3946840637173048
2024-09-24,7778.49,1.3978653265403296
2024-09-25,7740.9,1.3545379100484836
2024-09-26,7744.52,1.3587104359250604
2024-09-27,7696.92,1.3038451785424618
2024-09-30,7527.93,1.1090619885196626
2024-10-01,7642.13,1.240692500979593
2024-10-02,7563.26,1.1497844579172924
2024-10-03,7543.83,1.127388828695782
2024-10-04,7496.09,1.0723622029091178
2024-10-07,7504.13,1.0816293598283633
2024-10-08,7557.14,1.1427303533966728
2024-10-09,7501.29,1.078355886488729
2024-10-10,7480.08,1.0539085732726596
2024-10-11,7520.6,1.1006131999353257
2024-10-14,7559.65,1.1456234583552922
2024-10-15,7626.95,1.2231955554529574
2024-10-16,7648.94,1.2485419212059685
2024-10-17,7735.04,1.3477834897068448
2024-10-18,7760.06,1.3766223287764379
2024-10-21,7772.6,1.3910763272549627
2024-10-22,7788.98,1.4099564305307382
2024-10-23,7787.56,1.4083196938609222
2024-10-24,7716.55,1.3264713340554954
2024-10-25,7694.66,1.3012402314482456
2024-10-28,7634.63,1.232047765047461
2024-10-29,7606.6,1.1997395052904398
2024-10-30,7569.85,1.1573802992229927
2024-10-31,7574.02,1.1621867724012582
2024-11-01,7505.26,1.0829318333754714
2024-11-04,7479.5,1.0532400470272416
2024-11-05,7491.93,1.0675672560454288
2024-11-06,7383.87,0.9430139007352696
2024-11-07,7243.86,0.7816339703542281
2024-11-08,7287.19,0.831577491412799
2024-11-11,7266.46,0.8076834412963865
2024-11-12,7321.99,0.8716890661378919
2024-11-13,7308.67,0.8563360151224257
2024-11-14,7214.56,0.7478618686460331
2024-11-15,7161.26,0.6864266119550144
2024-11-18,7134.28,0.6553286152284908
2024-11-19,7195.71,0.7261347656699407
2024-11-20,7180.33,0.7084072938517818
2024-11-21,7140.91,0.6629705617924957
2024-11-22,7195.56,0.7259618709512986
2024-11-25,7314.11,0.8626063302518651
2024-11-26,7245.89,0.7839738122131926
2024-11-28,7200.16,0.7312639756563389
2024-11-29,7114.27,0.6322644597615633
2024-12-02,7046.99,0.5547154152930499
2024-12-03,7196.02,0.7264920814218027
2024-12-04,7326.76,0.8771871181907284
2024-12-05,7313.31,0.8616842250857718
2024-12-06,7382.79,0.9417690587610427
2024-12-09,7437.73,1.0050946310425535
2024-12-10,7453.29,1.023029576523084
2024-12-11,7464.75,1.036238733027382
2024-12-12,7394.24,0.9549666889507641
2024-12-13,7324.79,0.8749164342192215
2024-12-16,7258.63,0.7986583369832407
2024-12-17,7157.73,0.6823578229096235
