Date,Close,Diff1
2022-06-20,6976.38,39.409999999999854
2022-06-21,7044.07,67.6899999999996
2022-06-22,6984.31,-59.75999999999931
2022-06-23,6998.27,13.960000000000036
2022-06-24,7042.94,44.66999999999916
2022-06-27,7016.06,-26.8799999999992
2022-06-28,6996.46,-19.600000000000364
2022-06-29,6942.35,-54.10999999999967
2022-06-30,6911.58,-30.770000000000437
2022-07-01,6794.33,-117.25
2022-07-04,6639.17,-155.15999999999985
2022-07-05,6703.27,64.10000000000036
2022-07-06,6646.41,-56.86000000000058
2022-07-07,6652.59,6.180000000000291
2022-07-08,6740.22,87.63000000000011
2022-07-11,6722.15,-18.07000000000062
2022-07-12,6718.29,-3.8599999999996726
2022-07-13,6640.99,-77.30000000000018
2022-07-14,6690.09,49.100000000000364
2022-07-15,6651.9,-38.19000000000051
2022-07-18,6659.25,7.350000000000364
2022-07-19,6736.09,76.84000000000015
2022-07-20,6874.74,138.64999999999964
2022-07-21,6864.13,-10.609999999999673
2022-07-22,6886.96,22.829999999999927
2022-07-25,6858.41,-28.550000000000182
2022-07-26,6871.54,13.13000000000011
2022-07-27,6898.22,26.68000000000029
2022-07-28,6956.82,58.599999999999454
2022-07-29,6951.12,-5.699999999999818
2022-08-01,6968.78,17.659999999999854
2022-08-02,6988.16,19.38000000000011
2022-08-03,7046.63,58.470000000000255
2022-08-04,7057.35,10.720000000000255
2022-08-05,7084.65,27.299999999999272
2022-08-08,7086.85,2.2000000000007276
2022-08-09,7102.88,16.029999999999745
2022-08-10,7086.24,-16.640000000000327
2022-08-11,7160.38,74.14000000000033
2022-08-12,7129.28,-31.100000000000364
2022-08-15,7093.28,-36.0
2022-08-16,7133.45,40.17000000000007
2022-08-18,7186.56,53.11000000000058
2022-08-19,7172.43,-14.13000000000011
2022-08-22,7107.98,-64.45000000000073
2022-08-23,7163.27,55.29000000000087
2022-08-24,7194.71,31.4399999999996
2022-08-25,7174.21,-20.5
2022-08-26,7135.25,-38.960000000000036
2022-08-29,7132.04,-3.2100000000000364
2022-08-30,7159.47,27.43000000000029
2022-08-31,7178.59,19.11999999999989
2022-09-01,7153.1,-25.48999999999978
2022-09-02,7177.18,24.079999999999927
2022-09-05,7231.88,54.69999999999982
2022-09-06,7233.15,1.269999999999527
2022-09-07,7186.76,-46.38999999999942
2022-09-08,7232.02,45.26000000000022
2022-09-09,7242.66,10.639999999999418
2022-09-12,7254.46,11.800000000000182
2022-09-13,7318.02,63.5600000000004
2022-09-14,7278.08,-39.94000000000051
2022-09-15,7305.6,27.520000000000437
2022-09-16,7168.87,-136.73000000000047
2022-09-19,7195.49,26.61999999999989
2022-09-20,7196.95,1.4600000000000364
2022-09-21,7188.31,-8.639999999999418
2022-09-22,7218.91,30.599999999999454
2022-09-23,7178.58,-40.32999999999993
2022-09-26,7127.5,-51.07999999999993
2022-09-27,7112.45,-15.050000000000182
2022-09-28,7077.03,-35.42000000000007
2022-09-29,7036.2,-40.82999999999993
2022-09-30,7040.8,4.600000000000364
2022-10-03,7009.72,-31.079999999999927
2022-10-04,7072.26,62.539999999999964
2022-10-05,7075.38,3.119999999999891
2022-10-06,7076.62,1.2399999999997817
2022-10-07,7026.78,-49.840000000000146
2022-10-10,6994.4,-32.38000000000011
2022-10-11,6939.15,-55.25
2022-10-12,6909.21,-29.9399999999996
2022-10-13,6880.63,-28.579999999999927
2022-10-14,6814.53,-66.10000000000036
2022-10-17,6831.12,16.590000000000146
2022-10-18,6834.49,3.369999999999891
2022-10-19,6860.42,25.93000000000029
2022-10-20,6980.65,120.22999999999956
2022-10-21,7017.77,37.1200000000008
2022-10-24,7053.04,35.26999999999953
2022-10-25,7048.38,-4.6599999999998545
2022-10-26,7043.94,-4.440000000000509
2022-10-27,7091.76,47.82000000000062
2022-10-28,7056.04,-35.720000000000255
2022-10-31,7098.89,42.850000000000364
2022-11-01,7052.3,-46.590000000000146
2022-11-02,7015.69,-36.61000000000058
2022-11-03,7034.57,18.88000000000011
2022-11-04,7045.53,10.960000000000036
2022-11-07,7102.4,56.86999999999989
2022-11-08,7050.13,-52.26999999999953
2022-11-09,7070.08,19.949999999999818
2022-11-10,6966.84,-103.23999999999978
2022-11-11,7089.21,122.36999999999989
2022-11-14,7019.39,-69.81999999999971
2022-11-15,7035.5,16.109999999999673
2022-11-16,7014.38,-21.11999999999989
2022-11-17,7044.99,30.609999999999673
2022-11-18,7082.18,37.19000000000051
2022-11-21,7063.25,-18.93000000000029
2022-11-22,7030.59,-32.659999999999854
2022-11-23,7054.12,23.529999999999745
2022-11-24,7080.52,26.400000000000546
2022-11-25,7053.15,-27.3700000000008
2022-11-28,7017.36,-35.789999999999964
2022-11-29,7012.07,-5.289999999999964
2022-11-30,7081.31,69.24000000000069
2022-12-01,7020.8,-60.51000000000022
2022-12-02,7019.64,-1.1599999999998545
2022-12-05,6987.33,-32.3100000000004
2022-12-06,6892.57,-94.76000000000022
2022-12-07,6818.75,-73.81999999999971
2022-12-08,6804.23,-14.520000000000437
2022-12-09,6715.12,-89.10999999999967
2022-12-12,6734.45,19.329999999999927
2022-12-13,6810.32,75.86999999999989
2022-12-14,6801.75,-8.569999999999709
2022-12-15,6751.86,-49.89000000000033
2022-12-16,6812.19,60.32999999999993
2022-12-19,6779.7,-32.48999999999978
2022-12-20,6768.32,-11.38000000000011
2022-12-21,6820.66,52.340000000000146
2022-12-22,6824.43,3.7700000000004366
2022-12-23,6800.67,-23.76000000000022
2022-12-26,6835.81,35.14000000000033
2022-12-27,6923.03,87.21999999999935
2022-12-28,6850.52,-72.50999999999931
2022-12-29,6860.08,9.55999999999949
2022-12-30,6850.62,-9.460000000000036
2023-01-02,6850.98,0.3599999999996726
2023-01-03,6888.76,37.780000000000655
2023-01-04,6813.24,-75.52000000000044
2023-01-05,6653.84,-159.39999999999964
2023-01-06,6684.56,30.720000000000255
2023-01-09,6688.27,3.7100000000000364
2023-01-10,6622.5,-65.77000000000044
2023-01-11,6584.45,-38.05000000000018
2023-01-12,6629.93,45.48000000000047
2023-01-13,6641.83,11.899999999999636
2023-01-16,6688.06,46.23000000000047
2023-01-17,6767.34,79.27999999999975
2023-01-18,6765.79,-1.550000000000182
2023-01-19,6819.91,54.11999999999989
2023-01-20,6874.93,55.02000000000044
2023-01-24,6860.85,-14.079999999999927
2023-01-25,6829.93,-30.920000000000073
2023-01-26,6864.82,34.88999999999942
2023-01-27,6898.98,34.159999999999854
2023-01-30,6872.48,-26.5
2023-01-31,6839.34,-33.13999999999942
2023-02-01,6862.26,22.920000000000073
2023-02-02,6890.57,28.30999999999949
2023-02-03,6911.73,21.159999999999854
2023-02-06,6873.79,-37.9399999999996
2023-02-07,6935.3,61.51000000000022
2023-02-08,6940.12,4.819999999999709
2023-02-09,6897.37,-42.75
2023-02-10,6880.33,-17.039999999999964
2023-02-13,6900.14,19.8100000000004
2023-02-14,6941.85,41.710000000000036
2023-02-15,6914.54,-27.3100000000004
2023-02-16,6895.66,-18.88000000000011
2023-02-17,6895.71,0.0500000000001819
2023-02-20,6894.72,-0.9899999999997817
2023-02-21,6873.4,-21.32000000000062
2023-02-22,6809.97,-63.42999999999938
2023-02-23,6839.45,29.479999999999563
2023-02-24,6856.58,17.13000000000011
2023-02-27,6854.78,-1.800000000000182
2023-02-28,6843.24,-11.539999999999964
2023-03-01,6844.94,1.699999999999818
2023-03-02,6857.42,12.480000000000473
2023-03-03,6813.64,-43.779999999999745
2023-03-06,6807.0,-6.640000000000327
2023-03-07,6766.76,-40.23999999999978
2023-03-08,6776.37,9.609999999999673
2023-03-09,6799.79,23.420000000000073
2023-03-10,6765.3,-34.48999999999978
2023-03-13,6786.96,21.659999999999854
2023-03-14,6641.81,-145.14999999999964
2023-03-15,6628.14,-13.670000000000073
2023-03-16,6565.73,-62.410000000000764
2023-03-17,6678.24,112.51000000000022
2023-03-20,6612.49,-65.75
2023-03-21,6691.61,79.11999999999989
2023-03-24,6762.25,70.64000000000033
2023-03-27,6708.93,-53.31999999999971
2023-03-28,6760.33,51.399999999999636
2023-03-29,6839.44,79.10999999999967
2023-03-30,6808.95,-30.48999999999978
2023-03-31,6805.28,-3.6700000000000728
2023-04-03,6827.17,21.890000000000327
2023-04-04,6833.18,6.010000000000218
2023-04-05,6819.67,-13.510000000000218
2023-04-06,6792.77,-26.899999999999636
2023-04-10,6771.23,-21.540000000000873
2023-04-11,6811.31,40.08000000000084
2023-04-12,6798.96,-12.350000000000364
2023-04-13,6785.6,-13.359999999999673
2023-04-14,6818.57,32.969999999999345
2023-04-17,6787.58,-30.98999999999978
2023-04-18,6821.81,34.23000000000047
2023-04-26,6910.15,88.33999999999924
2023-04-27,6945.48,35.32999999999993
2023-04-28,6915.72,-29.75999999999931
2023-05-02,6863.3,-52.42000000000007
2023-05-03,6812.72,-50.57999999999993
2023-05-04,6844.03,31.30999999999949
2023-05-05,6787.63,-56.399999999999636
2023-05-08,6769.63,-18.0
2023-05-09,6779.98,10.349999999999454
2023-05-10,6811.9,31.920000000000073
2023-05-11,6755.94,-55.960000000000036
2023-05-12,6707.76,-48.17999999999938
2023-05-15,6711.74,3.9799999999995634
2023-05-16,6676.56,-35.17999999999938
2023-05-17,6663.11,-13.450000000000728
2023-05-19,6700.56,37.45000000000073
2023-05-22,6729.65,29.089999999999236
2023-05-23,6736.68,7.030000000000655
2023-05-24,6745.8,9.11999999999989
2023-05-25,6704.23,-41.57000000000062
2023-05-26,6687.0,-17.229999999999563
2023-05-29,6681.1,-5.899999999999636
2023-05-30,6636.42,-44.68000000000029
2023-05-31,6633.26,-3.1599999999998545
2023-06-05,6633.44,0.17999999999938154
2023-06-06,6618.92,-14.519999999999527
2023-06-07,6619.75,0.8299999999999272
2023-06-08,6666.33,46.57999999999993
2023-06-09,6694.02,27.69000000000051
2023-06-12,6722.37,28.349999999999454
2023-06-13,6719.01,-3.3599999999996726
2023-06-14,6699.72,-19.289999999999964
2023-06-15,6713.79,14.069999999999709
2023-06-16,6698.55,-15.239999999999782
2023-06-19,6686.06,-12.489999999999782
2023-06-20,6660.46,-25.600000000000364
2023-06-21,6702.63,42.17000000000007
2023-06-22,6652.26,-50.36999999999989
2023-06-23,6639.73,-12.530000000000655
2023-06-26,6664.67,24.94000000000051
2023-06-27,6661.88,-2.7899999999999636
2023-07-03,6696.72,34.840000000000146
2023-07-04,6681.75,-14.970000000000255
2023-07-05,6718.98,37.22999999999956
2023-07-06,6757.33,38.350000000000364
2023-07-07,6716.46,-40.86999999999989
2023-07-10,6731.04,14.579999999999927
2023-07-11,6796.92,65.88000000000011
2023-07-12,6808.21,11.289999999999964
2023-07-13,6810.21,2.0
2023-07-14,6869.57,59.35999999999967
2023-07-17,6867.14,-2.4299999999993815
2023-07-18,6830.2,-36.94000000000051
2023-07-20,6864.19,33.98999999999978
2023-07-21,6880.8,16.610000000000582
2023-07-24,6899.4,18.599999999999454
2023-07-25,6917.71,18.3100000000004
2023-07-26,6948.28,30.56999999999971
2023-07-27,6896.66,-51.61999999999989
2023-07-28,6900.23,3.569999999999709
2023-07-31,6931.36,31.13000000000011
2023-08-01,6886.5,-44.85999999999967
2023-08-02,6854.51,-31.98999999999978
2023-08-03,6898.08,43.56999999999971
2023-08-04,6852.84,-45.23999999999978
2023-08-07,6886.37,33.529999999999745
2023-08-08,6868.81,-17.55999999999949
2023-08-09,6875.11,6.299999999999272
2023-08-10,6893.28,18.170000000000073
2023-08-11,6879.98,-13.300000000000182
2023-08-14,6910.17,30.19000000000051
2023-08-15,6915.1,4.930000000000291
2023-08-16,6900.54,-14.5600000000004
2023-08-18,6859.91,-40.63000000000011
2023-08-21,6866.03,6.119999999999891
2023-08-22,6916.45,50.42000000000007
2023-08-23,6921.41,4.960000000000036
2023-08-24,6899.39,-22.019999999999527
2023-08-25,6895.44,-3.9500000000007276
2023-08-28,6921.73,26.289999999999964
2023-08-29,6957.83,36.100000000000364
2023-08-30,6966.66,8.829999999999927
2023-08-31,6953.26,-13.399999999999636
2023-09-01,6977.65,24.389999999999418
2023-09-04,6996.75,19.100000000000364
2023-09-05,6991.71,-5.039999999999964
2023-09-06,6995.95,4.239999999999782
2023-09-07,6954.81,-41.13999999999942
2023-09-08,6924.78,-30.030000000000655
2023-09-11,6963.39,38.61000000000058
2023-09-12,6933.97,-29.420000000000073
2023-09-13,6935.48,1.5099999999993088
2023-09-14,6959.33,23.850000000000364
2023-09-15,6982.79,23.460000000000036
2023-09-18,6936.08,-46.710000000000036
2023-09-19,6980.32,44.23999999999978
2023-09-20,7011.68,31.360000000000582
2023-09-21,6991.47,-20.210000000000036
2023-09-22,7016.84,25.36999999999989
2023-09-25,6998.38,-18.460000000000036
2023-09-26,6923.8,-74.57999999999993
2023-09-27,6937.83,14.029999999999745
2023-09-29,6939.89,2.0600000000004
2023-10-02,6961.46,21.56999999999971
2023-10-03,6940.89,-20.56999999999971
2023-10-04,6886.58,-54.3100000000004
2023-10-05,6874.83,-11.75
2023-10-06,6888.52,13.69000000000051
2023-10-09,6891.46,2.9399999999996
2023-10-10,6922.19,30.729999999999563
2023-10-11,6931.75,9.5600000000004
2023-10-12,6935.15,3.399999999999636
2023-10-13,6926.78,-8.36999999999989
2023-10-16,6896.29,-30.48999999999978
2023-10-17,6939.62,43.32999999999993
2023-10-18,6927.91,-11.710000000000036
2023-10-19,6846.43,-81.47999999999956
2023-10-20,6849.17,2.7399999999997817
2023-10-23,6741.96,-107.21000000000004
2023-10-24,6806.76,64.80000000000018
2023-10-25,6834.39,27.63000000000011
2023-10-26,6714.52,-119.86999999999989
2023-10-27,6758.79,44.26999999999953
2023-10-30,6735.89,-22.899999999999636
2023-10-31,6752.21,16.31999999999971
2023-11-01,6642.42,-109.78999999999996
2023-11-02,6751.39,108.97000000000025
2023-11-03,6788.85,37.460000000000036
2023-11-06,6878.84,89.98999999999978
2023-11-07,6843.79,-35.05000000000018
2023-11-08,6804.11,-39.68000000000029
2023-11-09,6838.23,34.11999999999989
2023-11-10,6809.26,-28.969999999999345
2023-11-13,6838.31,29.050000000000182
2023-11-14,6862.06,23.75
2023-11-15,6958.21,96.14999999999964
2023-11-16,6958.01,-0.1999999999998181
2023-11-17,6977.67,19.659999999999854
2023-11-20,6994.89,17.220000000000255
2023-11-21,6961.79,-33.100000000000364
2023-11-22,6906.95,-54.840000000000146
2023-11-23,7004.34,97.39000000000033
2023-11-24,7009.63,5.289999999999964
2023-11-27,7013.41,3.7799999999997453
2023-11-28,7041.07,27.659999999999854
2023-11-29,7036.09,-4.979999999999563
2023-11-30,7080.74,44.649999999999636
2023-12-01,7059.91,-20.829999999999927
2023-12-04,7093.6,33.69000000000051
2023-12-05,7100.85,7.25
2023-12-06,7087.4,-13.450000000000728
2023-12-07,7134.62,47.220000000000255
2023-12-08,7159.6,24.980000000000473
2023-12-11,7088.79,-70.8100000000004
2023-12-12,7125.31,36.52000000000044
2023-12-13,7075.34,-49.970000000000255
2023-12-14,7176.02,100.68000000000029
2023-12-15,7190.99,14.969999999999345
2023-12-18,7119.52,-71.46999999999935
2023-12-19,7187.85,68.32999999999993
2023-12-20,7219.67,31.81999999999971
2023-12-21,7209.62,-10.050000000000182
2023-12-22,7237.52,27.900000000000546
2023-12-26,7237.52,0.0
2023-12-27,7245.92,8.399999999999636
2023-12-28,7303.89,57.970000000000255
2023-12-29,7272.8,-31.090000000000146
2024-01-02,7323.59,50.789999999999964
2024-01-03,7279.09,-44.5
2024-01-04,7359.76,80.67000000000007
2024-01-05,7350.62,-9.140000000000327
2024-01-08,7283.58,-67.03999999999996
2024-01-09,7200.2,-83.38000000000011
2024-01-10,7227.3,27.100000000000364
2024-01-11,7219.96,-7.3400000000001455
2024-01-12,7241.14,21.18000000000029
2024-01-15,7224.0,-17.140000000000327
2024-01-16,7242.79,18.789999999999964
2024-01-17,7200.63,-42.159999999999854
2024-01-18,7252.97,52.340000000000146
2024-01-19,7227.4,-25.57000000000062
2024-01-22,7247.93,20.530000000000655
2024-01-23,7256.23,8.299999999999272
2024-01-24,7227.82,-28.409999999999854
2024-01-25,7178.04,-49.779999999999745
2024-01-26,7137.09,-40.94999999999982
2024-01-29,7157.17,20.079999999999927
2024-01-30,7192.22,35.05000000000018
2024-01-31,7207.94,15.719999999999345
2024-02-01,7201.7,-6.239999999999782
2024-02-02,7238.79,37.090000000000146
2024-02-05,7198.62,-40.17000000000007
2024-02-06,7247.41,48.789999999999964
2024-02-07,7235.15,-12.260000000000218
2024-02-12,7297.67,62.52000000000044
2024-02-13,7209.74,-87.93000000000029
2024-02-15,7303.28,93.53999999999996
2024-02-16,7335.54,32.26000000000022
2024-02-19,7296.7,-38.840000000000146
2024-02-20,7352.6,55.900000000000546
2024-02-21,7349.02,-3.5799999999999272
2024-02-22,7339.64,-9.38000000000011
2024-02-23,7295.1,-44.539999999999964
2024-02-26,7283.82,-11.280000000000655
2024-02-27,7285.32,1.5
2024-02-28,7328.64,43.32000000000062
2024-02-29,7316.11,-12.530000000000655
2024-03-01,7311.91,-4.199999999999818
2024-03-04,7276.75,-35.159999999999854
2024-03-05,7247.46,-29.289999999999964
2024-03-06,7329.8,82.34000000000015
2024-03-07,7373.96,44.159999999999854
2024-03-08,7381.91,7.949999999999818
2024-03-13,7421.21,39.30000000000018
2024-03-14,7433.31,12.100000000000364
2024-03-15,7328.05,-105.26000000000022
2024-03-18,7302.45,-25.600000000000364
2024-03-19,7336.75,34.30000000000018
2024-03-20,7331.13,-5.619999999999891
2024-03-21,7338.35,7.220000000000255
2024-03-22,7350.15,11.799999999999272
2024-03-25,7377.76,27.610000000000582
2024-03-26,7365.66,-12.100000000000364
2024-03-27,7310.09,-55.56999999999971
2024-03-28,7288.81,-21.279999999999745
2024-04-01,7205.06,-83.75
2024-04-02,7236.98,31.919999999999163
2024-04-03,7166.84,-70.13999999999942
2024-04-04,7254.4,87.55999999999949
2024-04-05,7286.88,32.48000000000047
2024-04-16,7164.81,-122.06999999999971
2024-04-17,7130.84,-33.970000000000255
2024-04-18,7166.81,35.970000000000255
2024-04-19,7087.32,-79.49000000000069
2024-04-22,7073.82,-13.5
2024-04-23,7110.81,36.99000000000069
2024-04-24,7174.53,63.719999999999345
2024-04-25,7155.29,-19.23999999999978
2024-04-26,7036.08,-119.21000000000004
2024-04-29,7155.78,119.69999999999982
2024-04-30,7234.2,78.42000000000007
2024-05-01,7234.2,0.0
2024-05-02,7117.42,-116.77999999999975
2024-05-03,7134.72,17.300000000000182
2024-05-06,7135.89,1.1700000000000728
2024-05-07,7123.61,-12.280000000000655
2024-05-08,7088.79,-34.81999999999971
2024-05-13,7099.26,10.470000000000255
2024-05-14,7083.76,-15.5
2024-05-15,7179.83,96.06999999999971
2024-05-16,7246.7,66.86999999999989
2024-05-17,7317.24,70.53999999999996
2024-05-20,7266.69,-50.55000000000018
2024-05-21,7186.04,-80.64999999999964
2024-05-22,7222.38,36.340000000000146
2024-05-27,7176.42,-45.960000000000036
2024-05-28,7253.63,77.21000000000004
2024-05-29,7140.23,-113.40000000000055
2024-05-30,7034.14,-106.08999999999924
2024-05-31,6970.74,-63.400000000000546
2024-06-03,7036.19,65.44999999999982
2024-06-04,7099.31,63.1200000000008
2024-06-05,6947.67,-151.64000000000033
2024-06-06,6974.9,27.229999999999563
2024-06-07,6897.95,-76.94999999999982
2024-06-10,6921.55,23.600000000000364
2024-06-11,6855.69,-65.86000000000058
2024-06-12,6850.1,-5.589999999999236
2024-06-13,6831.56,-18.539999999999964
2024-06-14,6734.83,-96.73000000000047
2024-06-19,6726.92,-7.9099999999998545
2024-06-20,6819.32,92.39999999999964
2024-06-21,6879.98,60.659999999999854
2024-06-24,6889.17,9.19000000000051
2024-06-25,6882.7,-6.470000000000255
2024-06-26,6905.64,22.94000000000051
2024-06-27,6967.95,62.30999999999949
2024-06-28,7063.58,95.63000000000011
2024-07-01,7139.63,76.05000000000018
2024-07-02,7125.14,-14.489999999999782
2024-07-03,7196.75,71.60999999999967
2024-07-04,7220.89,24.140000000000327
2024-07-05,7253.37,32.47999999999956
2024-07-08,7250.98,-2.3900000000003274
2024-07-09,7269.8,18.82000000000062
2024-07-10,7287.04,17.23999999999978
2024-07-11,7300.41,13.36999999999989
2024-07-12,7327.58,27.170000000000073
2024-07-15,7278.86,-48.720000000000255
2024-07-16,7224.29,-54.56999999999971
2024-07-17,7224.22,-0.06999999999970896
2024-07-18,7321.07,96.84999999999945
2024-07-19,7294.5,-26.56999999999971
2024-07-22,7321.98,27.479999999999563
2024-07-23,7313.86,-8.11999999999989
2024-07-24,7262.76,-51.099999999999454
2024-07-25,7240.28,-22.480000000000473
2024-07-26,7288.17,47.89000000000033
2024-07-29,7288.9,0.7299999999995634
2024-07-30,7241.86,-47.039999999999964
2024-07-31,7255.76,13.900000000000546
2024-08-01,7325.98,70.21999999999935
2024-08-02,7308.12,-17.859999999999673
2024-08-05,7059.65,-248.47000000000025
2024-08-06,7129.21,69.5600000000004
2024-08-07,7212.13,82.92000000000007
2024-08-08,7195.12,-17.01000000000022
2024-08-09,7257.0,61.88000000000011
2024-08-12,7297.63,40.63000000000011
2024-08-13,7356.64,59.01000000000022
2024-08-14,7436.04,79.39999999999964
2024-08-15,7409.5,-26.539999999999964
2024-08-16,7432.09,22.590000000000146
2024-08-19,7466.83,34.73999999999978
2024-08-20,7533.98,67.14999999999964
2024-08-21,7554.59,20.610000000000582
2024-08-22,7488.68,-65.90999999999985
2024-08-23,7544.3,55.61999999999989
2024-08-26,7606.19,61.88999999999942
2024-08-27,7597.88,-8.30999999999949
2024-08-28,7658.88,61.0
2024-08-29,7627.6,-31.279999999999745
2024-08-30,7670.73,43.1299999999992
2024-09-02,7694.53,23.800000000000182
2024-09-03,7616.52,-78.00999999999931
2024-09-04,7672.9,56.3799999999992
2024-09-05,7681.04,8.140000000000327
2024-09-06,7721.85,40.8100000000004
2024-09-09,7702.74,-19.110000000000582
2024-09-10,7761.39,58.650000000000546
2024-09-11,7760.96,-0.43000000000029104
2024-09-12,7798.15,37.1899999999996
2024-09-13,7812.13,13.980000000000473
2024-09-17,7831.78,19.649999999999636
2024-09-18,7829.13,-2.649999999999636
2024-09-19,7905.39,76.26000000000022
2024-09-20,7743.0,-162.39000000000033
2024-09-23,7775.73,32.72999999999956
2024-09-24,7778.49,2.7600000000002183
2024-09-25,7740.9,-37.590000000000146
2024-09-26,7744.52,3.6200000000008004
2024-09-27,7696.92,-47.600000000000364
2024-09-30,7527.93,-168.98999999999978
2024-10-01,7642.13,114.19999999999982
2024-10-02,7563.26,-78.86999999999989
2024-10-03,7543.83,-19.43000000000029
2024-10-04,7496.09,-47.73999999999978
2024-10-07,7504.13,8.039999999999964
2024-10-08,7557.14,53.01000000000022
2024-10-09,7501.29,-55.850000000000364
2024-10-10,7480.08,-21.210000000000036
2024-10-11,7520.6,40.52000000000044
2024-10-14,7559.65,39.04999999999927
2024-10-15,7626.95,67.30000000000018
2024-10-16,7648.94,21.98999999999978
2024-10-17,7735.04,86.10000000000036
2024-10-18,7760.06,25.020000000000437
2024-10-21,7772.6,12.539999999999964
2024-10-22,7788.98,16.3799999999992
2024-10-23,7787.56,-1.4199999999991633
2024-10-24,7716.55,-71.01000000000022
2024-10-25,7694.66,-21.890000000000327
2024-10-28,7634.63,-60.029999999999745
2024-10-29,7606.6,-28.029999999999745
2024-10-30,7569.85,-36.75
2024-10-31,7574.02,4.170000000000073
2024-11-01,7505.26,-68.76000000000022
